1063	9	1	0	2	1	1	2	1	1
1069	0	1	1	3	2	1	2	1	1
1069	1	1	0	1	2	1	2	1	1
1069	2	1	1	4	1	1	1	1	4
1069	3	1	0	2	1	2	1	1	1
1069	4	1	1	2	2	4	2	2	2
1069	5	1	0	2	1	1	1	2	3
1069	6	1	1	4	2	2	1	2	2
1069	7	1	0	1	2	1	2	1	1
1069	8	1	1	2	2	2	2	2	1
1069	9	1	0	4	2	1	2	3	2
1091	0	1	1	4	1	1	1	2	2
1091	1	1	0	1	2	1	2	1	1
1091	2	1	1	3	2	2	3	3	2
1091	3	1	0	4	2	1	3	1	2
1091	5	1	0	2	1	1	2	1	1
1091	6	1	1	1	1	2	2	1	2
1091	7	1	0	1	1	2	2	1	1
1091	8	1	1	1	4	3	3	4	3
1091	9	1	0	2	1	3	1	1	1
1221	1	1	1	4	2	1	1	1	1
1221	2	1	0	4	4	4	1	2	2
1221	3	1	1	4	3	3	2	2	3
1221	4	1	0	3	3	2	3	3	2
1221	5	1	1	1	1	1	1	1	1
1221	6	1	0	4	4	4	2	2	4
1221	7	1	1	3	2	2	1	1	2
1221	8	1	0	4	4	4	2	2	4
1221	9	1	0	4	4	2	1	1	1
1439	0	1	0	1	1	1	2	2	1
1439	1	1	0	2	3	2	1	3	1
1439	2	1	0	1	2	2	2	1	2
1439	3	1	0	1	1	1	3	1	1
1439	4	1	0	1	1	1	1	1	1
1439	5	1	0	4	2	2	3	2	3
1439	6	1	0	2	4	4	3	2	2
1439	7	1	0	4	1	1	1	2	3
1439	8	1	0	4	1	1	2	1	1
1439	9	1	0	2	1	2	1	1	1
1494	1	1	1	2	2	1	1	1	1
1494	2	1	0	2	2	2	2	2	2
1494	3	1	1	4	1	1	4	1	3
1494	4	1	0	4	2	1	2	1	2
1494	5	1	1	2	1	1	1	1	3
1494	6	1	0	4	2	3	4	4	4
1494	7	1	1	4	3	2	2	1	3
1494	8	1	0	1	2	1	2	1	1
1494	9	1	1	3	2	4	3	2	3
1506	0	1	0	4	4	2	3	2	1
1506	2	1	0	1	1	2	3	2	3
1506	3	1	1	4	3	2	3	2	2
1506	4	1	0	4	1	3	2	1	2
1506	5	1	0	3	3	2	3	2	2
1506	6	1	0	3	4	3	2	1	9
1506	7	1	0	4	4	1	4	4	3
1506	8	1	0	4	4	3	3	2	2
1506	9	1	1	4	1	1	4	4	2
1546	0	1	0	4	4	4	2	2	3
1546	1	1	0	3	1	2	2	1	2
1546	2	1	0	4	4	4	3	2	4
1546	3	1	1	3	2	2	2	2	1
1546	4	1	1	4	1	4	3	1	2
1546	5	1	0	2	3	2	3	2	2
1546	6	1	0	3	3	4	2	2	3
1546	7	1	0	1	1	1	1	1	1
1546	8	1	0	4	4	2	2	2	3
1546	9	1	0	4	4	4	3	3	3
1601	0	1	0	4	2	3	3	3	2
1601	1	1	0	3	2	2	4	2	2
1601	2	1	0	2	2	1	4	3	1
1601	3	1	0	3	2	1	4	2	2
1601	4	1	0	4	1	1	3	2	3
1601	5	1	0	4	2	3	4	2	1
1601	6	1	0	2	2	2	2	2	1
1601	7	1	0	4	4	3	1	1	9
1601	8	1	0	2	1	1	3	2	3
1601	9	1	0	4	3	1	3	4	1
1619	0	1	0	4	2	4	2	2	3
1619	2	1	0	3	2	2	1	1	2
1619	3	1	0	4	3	2	1	1	4
1619	4	1	0	1	2	3	3	2	2
1619	5	1	0	1	1	2	1	1	1
1619	6	1	0	4	3	2	1	1	1
1619	7	1	0	4	4	4	1	1	2
1619	9	1	0	2	1	1	3	1	4
1703	0	1	0	2	1	2	2	1	1
1703	1	1	1	2	3	2	1	1	3
1703	2	1	0	2	1	2	2	2	2
1703	3	1	1	4	2	1	3	2	1
1703	4	1	0	4	2	1	2	2	3
1703	5	1	1	2	1	1	4	3	2
1703	6	1	0	4	3	2	3	2	2
1703	7	1	1	1	1	1	2	2	2
1703	8	1	0	3	2	3	2	1	2
1703	9	1	1	2	1	1	1	1	3
2505	2	1	1	1	1	1	1	1	1
2505	6	1	1	4	3	3	2	2	3
2505	9	1	0	4	4	4	4	4	4
2511	0	1	1	4	4	4	4	9	9
2511	1	1	0	3	4	3	4	3	4
2511	2	1	1	4	2	3	3	2	2
2511	3	1	0	4	4	4	2	2	4
2511	4	1	1	1	1	1	1	1	1
2511	5	1	0	4	2	4	3	3	4
2511	6	1	1	4	2	4	2	2	3
2511	7	1	0	2	1	1	1	1	1
2511	9	1	0	4	4	3	1	1	2
2515	1	1	0	4	4	2	9	9	9
2515	3	1	0	1	1	1	1	1	1
2515	4	1	1	1	1	2	1	1	1
2515	5	1	0	4	2	3	1	2	3
2515	7	1	0	4	4	4	4	4	4
2515	8	1	1	4	4	4	3	4	4
2521	0	1	1	4	4	4	4	9	9
2521	1	1	0	4	2	2	1	1	2
2521	3	1	0	4	4	3	1	1	1
2521	4	1	1	4	4	4	3	4	4
2521	5	1	0	1	1	1	1	1	1
2521	6	1	1	4	4	3	1	3	2
2521	8	1	1	4	2	2	2	1	4
2525	1	1	0	4	4	2	2	2	4
2525	2	1	1	4	4	4	3	9	9
2525	3	1	0	4	1	4	1	1	1
2525	4	1	1	4	4	4	2	2	3
2525	5	1	0	4	4	4	4	9	9
2525	6	1	1	3	2	2	2	2	1
2525	7	1	0	2	2	3	2	1	2
2525	8	1	0	4	4	4	3	4	4
2525	9	1	0	4	4	4	2	2	3
2531	0	1	1	2	3	3	2	1	1
2531	1	1	0	2	2	2	2	2	3
2531	2	1	1	4	4	4	4	4	4
2531	3	1	0	2	2	1	2	2	2
2531	4	1	1	2	1	1	1	1	1
2531	5	1	0	3	4	2	1	1	2
2531	6	1	1	4	4	4	9	9	9
2531	7	1	0	4	4	4	4	1	4
2531	8	1	1	1	1	1	1	1	1
2531	9	1	0	4	4	4	4	4	4
2532	0	1	0	4	4	4	2	2	3
2532	1	1	1	4	4	4	3	2	3
2532	2	1	0	4	4	1	9	9	9
2532	3	1	1	4	2	2	2	2	3
2532	4	1	0	4	4	3	1	1	2
2532	5	1	1	4	4	4	9	9	9
2532	6	1	0	4	4	4	4	4	4
2532	8	1	0	4	4	4	4	9	9
2532	9	1	1	4	2	4	2	1	2
2539	0	1	1	4	4	4	2	9	9
2539	1	1	0	4	4	4	9	9	9
2539	2	1	1	1	1	1	1	9	9
2539	3	1	0	2	2	2	1	1	3
2539	4	1	1	4	4	1	2	9	9
2539	5	1	0	4	3	3	1	1	1
2539	6	1	1	4	4	4	2	2	2
2539	7	1	0	4	4	4	9	9	9
2539	9	1	0	4	4	4	4	9	9
2545	0	1	0	4	4	3	2	2	2
2545	1	1	1	3	2	3	2	2	3
2545	2	1	0	4	4	4	1	2	1
2545	3	1	1	4	4	4	2	2	4
2545	4	1	0	4	4	3	2	2	3
2545	5	1	1	4	4	4	3	3	2
2545	6	1	0	4	4	4	2	1	2
2545	7	1	1	2	2	1	1	1	1
2545	8	1	0	4	4	4	2	2	3
2545	9	1	1	4	4	4	9	9	9
2546	0	1	1	4	2	3	2	2	1
2546	1	1	0	1	2	1	2	1	1
2546	2	1	1	4	4	4	4	2	4
2546	3	1	0	4	4	4	9	9	9
2546	4	1	1	4	4	4	1	1	3
2546	5	1	0	4	4	4	4	9	9
2546	6	1	1	4	4	2	3	3	2
2546	7	1	0	2	2	2	2	1	2
2546	8	1	1	2	3	2	1	2	2
2608	0	1	1	4	3	3	3	3	2
2608	1	1	1	4	4	4	3	3	4
2608	2	1	1	4	3	4	3	3	3
2608	3	1	1	4	4	4	2	2	3
2608	4	1	1	4	1	1	4	4	3
2608	5	1	1	2	1	2	4	2	1
2608	6	1	1	4	4	3	3	2	1
2608	7	1	1	4	2	2	2	2	1
2608	8	1	1	4	4	4	2	4	9
2608	9	1	1	4	4	2	2	2	3
2613	0	1	0	2	1	1	2	1	1
2613	1	1	1	3	2	3	3	3	2
2613	2	1	0	4	4	4	2	2	4
2613	3	1	1	4	4	4	4	4	4
2613	4	1	1	4	4	4	4	9	9
2613	5	1	0	4	4	4	3	2	4
2613	6	1	1	4	4	4	3	3	4
2613	7	1	1	4	4	4	2	2	2
2613	8	1	0	4	4	2	3	3	3
2613	9	1	1	4	4	3	2	2	3
3001	0	0	0	4	4	4	3	3	2
3001	1	0	1	2	2	1	2	2	1
3001	2	0	0	4	4	2	1	1	2
3001	3	0	1	4	2	3	3	1	2
3001	4	0	0	2	2	2	2	2	3
3001	5	0	1	4	4	4	3	2	2
3001	7	0	1	3	3	3	1	1	3
3001	8	0	0	4	4	4	4	4	4
3001	9	0	1	4	4	4	1	3	2
3002	0	0	0	4	4	4	1	2	3
3002	1	0	1	4	4	4	1	1	4
3002	2	0	0	4	4	4	1	1	3
3002	3	0	1	4	4	4	2	2	4
3002	4	0	0	3	4	4	1	1	1
3002	5	0	1	4	4	3	2	2	4
3002	6	0	0	4	4	3	2	2	2
3002	7	0	1	1	3	2	2	2	4
3002	8	0	0	1	1	3	2	1	1
3002	9	0	1	1	1	1	3	1	2
3003	0	0	1	4	3	2	4	2	2
3003	1	0	0	4	1	4	2	3	3
3003	2	0	1	4	3	3	2	1	2
3003	3	0	0	2	1	3	3	1	2
3003	4	0	1	4	4	1	2	2	1
3003	5	0	0	4	4	3	4	1	2
3003	6	0	1	2	1	1	2	2	2
3003	8	0	1	3	2	2	3	2	2
3003	9	0	0	4	4	4	2	1	3
3004	0	0	1	4	4	1	1	2	2
3004	1	0	0	3	2	1	2	2	2
3004	2	0	1	3	3	2	2	1	2
3004	3	0	0	2	1	2	1	1	2
3004	4	0	1	4	4	4	4	4	4
3004	5	0	0	2	1	1	1	1	3
3004	6	0	1	4	1	4	2	2	4
3004	7	0	0	1	3	2	1	9	9
3004	8	0	1	4	2	3	3	2	3
3004	9	0	0	3	3	3	4	4	4
3005	0	0	0	2	4	1	1	1	3
3005	1	0	1	1	2	1	2	1	1
3005	2	0	0	4	4	4	2	2	4
3005	3	0	1	4	1	2	3	4	3
3005	4	0	0	3	1	1	4	1	2
3005	5	0	1	3	2	3	1	3	3
3005	6	0	0	4	4	4	1	2	2
3005	7	0	1	4	3	3	1	1	1
3005	8	0	0	3	2	2	1	2	3
3005	9	0	1	1	3	3	1	2	1
3006	0	0	1	1	2	2	2	1	2
3006	1	0	0	1	1	2	1	1	1
3006	2	0	1	4	3	2	1	1	2
3006	3	0	0	2	2	1	1	2	9
3006	4	0	1	4	4	4	1	1	2
3006	5	0	0	2	4	4	1	1	1
3006	6	0	1	2	2	2	1	1	2
3006	7	0	0	4	4	4	4	9	9
3006	8	0	1	4	4	4	2	2	9
3006	9	0	0	1	1	2	1	1	1
3007	0	0	1	1	1	2	2	2	1
3007	1	0	0	4	4	3	3	4	4
3007	2	0	1	4	4	4	2	2	4
3007	3	0	0	4	4	4	2	4	9
3007	4	0	1	4	3	1	3	2	1
3007	5	0	0	4	4	4	2	2	3
3007	6	0	1	4	4	4	3	4	4
3007	7	0	0	4	3	2	3	4	4
3007	8	0	1	4	4	4	4	9	9
3007	9	0	0	4	2	3	2	2	3
3009	0	0	0	1	2	1	2	2	2
3009	1	0	1	4	1	4	2	1	3
3009	2	0	0	3	2	1	1	1	1
3009	3	0	1	4	1	1	4	3	2
3009	4	0	0	4	3	2	2	1	2
3009	5	0	1	4	3	4	1	2	3
3009	6	0	0	4	2	4	1	1	1
3009	7	0	1	2	2	1	1	1	1
3009	8	0	0	1	1	1	2	1	1
3009	9	0	1	3	1	1	2	2	1
3011	0	0	0	4	2	4	4	3	3
3011	1	0	1	2	1	1	4	3	1
3011	2	0	0	3	2	2	3	2	2
3011	4	0	0	4	1	2	4	3	1
3011	6	0	0	4	2	4	3	1	4
3011	7	0	1	3	1	2	3	3	3
3011	8	0	0	4	1	2	4	3	3
3011	9	0	1	4	2	1	4	3	2
3012	0	0	0	1	1	4	3	4	4
3012	1	0	1	4	4	4	2	2	1
3012	2	0	0	4	4	4	2	2	4
3012	3	0	1	4	3	2	2	2	2
3012	4	0	0	4	4	4	2	3	3
3012	5	0	1	4	4	4	4	4	4
3012	6	0	0	4	2	2	3	2	3
3012	7	0	1	2	3	4	2	2	3
3012	8	0	0	4	4	4	4	4	4
3012	9	0	1	2	3	2	3	2	2
3013	0	0	0	4	4	4	3	3	4
3013	1	0	1	4	4	2	2	2	3
3013	2	0	0	2	1	1	1	1	1
3013	3	0	1	4	1	1	2	1	2
3013	4	0	0	4	4	2	3	3	3
3013	6	0	0	4	4	3	2	1	3
3013	7	0	1	4	4	4	3	3	4
3013	8	0	0	3	2	3	3	2	1
3013	9	0	1	4	4	2	3	3	2
3014	0	0	0	3	4	4	2	3	2
3014	1	0	1	4	1	2	3	2	3
3014	2	0	0	2	1	1	2	2	1
3014	3	0	1	2	1	2	2	1	1
3014	4	0	0	1	1	3	2	1	1
3014	5	0	1	4	1	1	3	3	4
3014	6	0	0	4	2	2	3	3	3
3014	7	0	1	3	1	2	2	2	3
3014	8	0	0	3	2	3	3	3	3
3014	9	0	1	4	1	2	4	4	3
3015	0	0	1	1	1	2	2	2	2
3015	1	0	0	4	1	4	2	2	2
3015	2	0	1	4	3	3	2	2	2
3015	3	0	0	4	2	1	1	1	2
3015	5	0	0	4	2	2	3	3	9
3015	6	0	1	3	2	2	3	2	2
3015	7	0	0	4	3	3	3	2	2
3015	9	0	0	4	3	4	2	2	2
3016	0	0	1	4	4	1	2	2	2
3016	1	0	0	4	1	1	2	2	3
3016	2	0	1	1	1	1	1	1	2
3016	3	0	0	3	3	4	1	2	3
3016	4	0	1	1	1	1	1	1	1
3016	5	0	0	2	2	3	2	1	1
3016	6	0	1	2	2	2	2	3	1
3016	7	0	0	4	2	2	4	4	3
3016	8	0	1	4	1	3	1	1	3
3016	9	0	0	2	2	2	3	2	2
3017	1	0	0	4	3	1	2	2	3
3017	2	0	1	2	1	2	4	3	2
3017	3	0	0	4	2	2	4	2	2
3017	4	0	1	1	2	2	2	1	1
3017	5	0	0	2	1	1	1	1	1
3017	7	0	0	4	1	1	3	2	1
3017	9	0	0	4	1	4	2	1	2
3018	0	0	1	1	1	1	3	2	1
3018	1	0	0	4	2	3	2	2	3
3018	2	0	1	4	2	2	1	1	1
3018	3	0	0	4	4	3	2	1	1
3018	4	0	1	4	1	3	3	2	4
3018	5	0	0	4	2	1	2	2	1
3018	7	0	0	4	3	3	3	2	3
3018	8	0	1	3	2	4	2	2	4
3018	9	0	0	3	3	3	2	2	2
3019	0	0	1	2	1	2	1	1	1
3019	1	0	0	3	3	3	1	1	1
3019	2	0	1	4	3	4	1	1	2
3019	3	0	0	1	2	1	1	1	1
3019	4	0	1	3	3	4	1	1	3
3019	5	0	0	4	2	3	1	1	2
3019	6	0	1	4	2	4	2	2	2
3019	7	0	0	1	1	1	1	1	1
3019	8	0	1	2	1	1	1	1	1
3019	9	0	0	1	1	1	1	1	1
3020	1	0	0	4	1	3	1	2	2
3020	2	0	0	4	3	3	2	2	2
3020	3	0	0	4	3	2	3	3	4
3020	4	0	1	1	1	1	4	2	1
3020	5	0	0	4	1	3	4	2	4
3020	6	0	0	4	1	1	2	2	1
3020	7	0	0	2	1	1	3	2	3
3020	8	0	0	1	1	1	3	2	1
3020	9	0	0	1	2	2	2	2	3
3021	1	0	0	2	1	2	1	1	2
3021	2	0	1	1	1	1	2	1	1
3021	3	0	0	4	1	1	2	2	3
3021	4	0	1	4	2	4	3	1	1
3021	5	0	0	2	1	1	2	2	2
3021	6	0	1	2	1	1	1	1	2
3021	7	0	0	2	1	4	2	3	3
3021	8	0	1	3	2	1	1	2	3
3021	9	0	0	4	1	1	2	1	3
3022	0	0	1	4	1	1	2	2	1
3022	1	0	0	2	2	2	4	3	3
3022	2	0	0	4	3	3	3	2	2
3022	3	0	0	3	3	3	4	4	2
3022	4	0	0	4	4	3	4	4	3
3022	5	0	0	2	1	1	4	3	3
3022	6	0	0	1	1	1	2	1	2
3022	7	0	0	1	2	2	4	2	2
3022	8	0	1	1	1	1	2	1	1
3023	0	0	0	1	1	1	1	1	1
3023	1	0	0	4	1	1	1	1	1
3023	2	0	0	1	1	1	1	1	1
3023	3	0	0	4	1	1	1	1	1
3023	4	0	0	1	1	1	2	1	1
3023	5	0	0	2	1	1	3	1	2
3023	6	0	0	1	1	2	2	1	4
3023	7	0	0	1	1	2	2	1	1
3023	8	0	0	3	2	1	2	2	2
3023	9	0	0	1	2	2	2	2	1
3024	1	0	0	4	2	2	1	1	2
3024	2	0	0	2	3	2	2	1	3
3024	3	0	0	3	1	2	2	1	2
3024	4	0	0	2	1	1	2	1	2
3024	5	0	0	2	1	2	1	1	2
3024	6	0	0	1	1	1	1	1	1
3024	7	0	0	2	1	1	3	2	2
3024	8	0	0	1	1	1	3	1	1
3024	9	0	0	2	2	2	3	2	1
3025	0	0	0	1	1	3	2	1	1
3025	1	0	0	1	1	4	4	4	4
3025	2	0	1	1	1	2	2	2	4
3025	3	0	0	4	3	2	2	2	3
3025	4	0	0	2	2	2	2	1	1
3025	5	0	1	4	2	2	3	2	2
3025	6	0	0	4	3	1	1	1	3
3025	7	0	0	2	2	2	4	2	4
3025	8	0	0	1	1	1	1	1	1
3025	9	0	1	1	1	2	4	1	3
3028	0	0	0	4	4	4	2	1	4
3028	1	0	1	4	3	4	2	2	3
3028	2	0	0	4	4	4	2	2	4
3028	3	0	1	4	4	4	3	2	3
3028	4	0	0	4	4	4	2	2	3
3028	5	0	1	4	3	4	2	2	3
3028	6	0	0	4	4	3	2	1	2
3028	7	0	1	4	2	3	4	4	3
3028	8	0	0	4	4	2	3	2	3
3028	9	0	1	2	2	2	2	2	1
3029	0	0	1	2	1	1	2	1	1
3029	1	0	0	4	4	4	4	9	9
3029	2	0	0	2	1	4	3	3	2
3029	3	0	0	4	2	2	3	9	9
3029	4	0	0	3	1	2	2	2	2
3029	5	0	0	2	2	2	3	3	2
3029	6	0	0	2	2	1	1	1	1
3029	7	0	0	4	4	1	3	3	3
3029	8	0	0	4	4	4	1	1	1
3029	9	0	0	3	1	1	4	3	4
3030	0	0	1	4	4	4	9	9	9
3030	1	0	0	4	4	4	1	1	3
3030	2	0	1	4	4	4	4	9	9
3030	3	0	0	4	1	1	1	1	1
3030	4	0	1	2	2	4	2	2	3
3030	5	0	0	2	2	2	2	2	1
3030	6	0	1	2	3	4	2	1	2
3030	7	0	0	4	4	4	2	1	4
3030	8	0	1	1	1	1	2	1	1
3030	9	0	0	4	4	3	2	2	3
3031	1	0	1	4	3	4	3	3	4
3031	2	0	0	4	4	4	2	3	2
3031	4	0	0	3	3	2	2	2	2
