272	14	16	6.1	1	2	1	1
273	14	2	8.4	1	6	1	0
274	14	25	7.7	1	4	1	1
275	14	11	7.3	1	3	1	1
276	14	8	7.3	1	4	1	0
277	14	2	6.4	1	5	1	0
278	14	25	6.9	1	3	1	1
279	14	19	6.6	0	6	1	0
280	14	19	7.3	1	5	1	0
281	14	8	6.9	0	3	1	0
282	14	2	6.1	1	4	1	0
283	14	8	7.1	0	4	1	0
284	15	8	5.6	0	5	1	0
285	15	16	6.5	1	5	1	1
286	15	5	6.2	0	5	1	1
287	15	4	6.1	0	2	1	1
288	15	21	5.4	0	3	1	1
289	15	6	6.8	0	5	1	0
290	15	2	6.6	1	4	1	0
291	15	6	6.1	0	3	1	0
292	15	21	6.8	0	5	1	1
293	15	5	6.8	1	2	1	1
294	15	26	5.3	0	1	1	1
295	15	2	5.8	0	3	1	0
296	15	25	6.7	1	6	1	1
297	15	19	7.4	0	5	1	0
298	15	25	5.8	1	3	1	1
299	15	21	7.3	1	5	1	1
300	15	7	6.8	0	3	1	1
301	15	4	5.9	0	3	1	1
302	15	14	6.6	1	5	1	1
303	15	21	6.4	0	3	1	1
304	15	3	5.6	1	1	1	0
305	15	19	5.8	1	5	1	0
306	15	11	6.7	0	3	1	1
307	16	21	7.2	1	3	0	1
308	16	23	6.2	1	5	0	1
309	16	12	6.2	1	5	0	1
310	16	17	6.3	0	2	0	0
311	16	2	6.5	1	4	0	0
312	16	13	7.1	0	6	0	1
313	16	7	8.5	1	5	0	1
314	16	2	5.9	1	3	0	0
315	16	17	5.4	0	1	0	0
316	16	13	6.4	0	4	0	1
317	16	19	6.9	0	3	0	0
318	16	6	7.5	1	5	0	0
319	16	25	8.3	1	6	0	1
320	16	27	8	1	5	0	0
321	16	5	6.3	0	3	0	1
322	16	16	6.9	0	6	0	1
323	16	5	5.4	1	1	0	1
324	16	21	7.6	1	5	0	1
325	16	19	5.9	1	4	0	0
326	16	3	7.6	1	5	0	0
327	17	13	6.2	0	5	1	1
328	17	4	6.3	0	2	1	1
329	17	8	5.1	0	6	1	0
330	17	10	5.5	1	5	1	1
331	17	2	5.6	0	5	1	0
332	17	14	5.9	1	1	1	1
333	17	25	6.4	1	5	1	1
334	17	8	5.6	0	5	1	0
335	17	23	5.1	0	5	1	1
336	17	6	5	0	5	1	0
337	17	23	4.3	0	5	1	1
338	17	14	6.8	1	5	1	1
339	17	7	4.4	0	1	1	1
340	17	1	5	0	6	1	1
341	17	25	5.8	0	6	1	1
342	17	19	6.2	1	6	1	0
343	17	5	5.3	0	5	1	1
344	17	23	5.4	1	5	1	1
345	17	5	6.7	0	6	1	1
346	18	4	7.3	1	4	1	1
347	18	16	6.7	1	2	1	1
348	18	27	7.6	0	5	1	0
349	18	26	9.7	0	6	1	1
350	18	17	6	0	5	1	0
351	18	5	6	1	1	1	1
352	18	21	5.9	0	1	1	1
353	18	23	8.1	0	5	1	1
354	18	21	6.2	0	4	1	1
355	18	11	9.9	1	5	1	1
356	18	22	8.3	0	6	1	0
357	18	23	8.4	1	5	1	1
358	18	14	6.9	1	5	1	1
359	18	6	7.4	0	4	1	0
360	18	23	6.9	1	3	1	1
361	18	26	7.6	0	4	1	1
362	18	11	8.1	1	5	1	1
363	18	21	7.1	1	1	1	1
364	18	25	7.7	0	5	1	1
365	18	19	6.3	0	4	1	0
366	18	13	8.2	0	6	1	1
367	18	26	9.5	1	6	1	1
368	18	27	7.8	1	5	1	0
369	19	25	5.9	1	5	1	1
370	19	2	6.6	0	4	1	0
371	19	4	6.4	1	1	1	1
372	19	16	6.8	0	6	1	1
373	19	22	5.6	0	2	1	0
374	19	13	6.7	0	5	1	1
375	19	6	6.7	0	6	1	0
376	19	15	7	1	5	1	1
377	19	3	5.9	0	3	1	0
378	19	11	7.8	1	6	1	1
379	19	7	6.2	0	3	1	1
380	19	28	6.5	0	4	1	1
381	19	14	7.7	1	4	1	1
382	19	2	7.2	1	4	1	0
383	19	10	6.2	0	4	1	1
384	19	11	6.8	0	4	1	1
385	19	7	6.2	0	3	1	1
386	19	13	6.4	0	5	1	1
387	19	23	6.2	1	4	1	1
388	19	19	5.9	1	3	1	0
389	19	14	7.4	1	6	1	1
390	20	7	5.6	0	3	1	1
391	20	17	5.9	0	6	1	0
392	20	27	6	1	5	1	0
393	20	10	6.4	1	2	1	1
394	20	19	7	1	4	1	0
395	20	7	7	0	6	1	1
396	20	3	6.6	1	3	1	0
397	20	10	6.1	0	4	1	1
398	20	16	6.2	0	4	1	1
399	20	4	7.4	1	2	1	1
400	20	26	7	0	5	1	1
401	20	6	6.2	0	4	1	0
402	20	28	6.9	0	5	1	1
403	20	18	7.2	0	2	1	0
404	20	25	7.4	0	6	1	1
405	20	16	6.5	1	5	1	1
406	20	10	6.2	0	5	1	1
407	20	2	7.7	1	5	1	0
408	20	11	6.3	0	4	1	1
409	21	25	7.2	0	5	1	1
410	21	10	5.7	0	2	1	1
411	21	4	4.7	0	2	1	1
412	21	21	6.7	1	4	1	1
413	21	11	7.8	0	5	1	1
414	21	18	6	0	3	1	0
415	21	21	5.9	1	5	1	1
416	21	11	6	0	4	1	1
417	21	23	5.8	0	3	1	1
418	21	22	5.1	1	3	1	0
419	21	27	6.3	0	3	1	0
420	21	27	5.7	1	5	1	0
421	21	2	6.8	0	2	1	0
422	21	25	5.1	0	4	1	1
423	21	22	5.7	1	5	1	0
424	21	11	7.4	1	5	1	1
425	21	21	6.8	0	3	1	1
426	21	19	5.9	1	3	1	0
427	21	21	6.1	0	5	1	1
428	22	23	5.7	0	5	1	1
429	22	13	7.3	1	4	1	1
430	22	5	7.5	1	6	1	1
431	22	10	5	0	2	1	1
432	22	2	6.8	0	5	1	0
433	22	25	6.6	1	4	1	1
434	22	27	6.1	0	3	1	0
435	22	30	7.6	1	3	1	1
436	22	26	7.4	0	6	1	1
437	22	6	6.3	1	5	1	0
438	22	2	5.9	1	1	1	0
439	22	7	7.6	0	6	1	1
440	22	26	7.8	0	5	1	1
441	22	21	6.3	0	2	1	1
442	22	27	6.7	1	6	1	0
443	23	27	7.4	1	4	0	0
444	23	11	5.8	1	4	0	1
445	23	14	6	0	4	0	1
446	23	13	5.4	1	3	0	1
447	23	6	5.9	0	4	0	0
448	23	21	5.9	0	3	0	1
449	23	21	5.6	0	5	0	1
450	23	19	6	0	5	0	0
451	23	18	6.3	0	4	0	0
452	23	19	5.8	1	2	0	0
453	23	3	6.7	0	5	0	0
454	23	16	6.2	0	5	0	1
455	23	10	4.5	0	5	0	1
456	23	3	6	0	3	0	0
457	23	25	5.6	1	2	0	1
458	24	10	6.9	1	3	1	1
459	24	3	7	0	5	1	0
460	24	13	6.8	0	5	1	1
461	24	6	6.9	0	3	1	0
462	24	28	8.9	1	6	1	1
463	24	10	6.3	0	4	1	1
464	24	8	8.7	0	5	1	0
465	24	26	7.2	0	5	1	1
466	24	7	8.8	1	6	1	1
467	24	3	6.3	0	1	1	0
468	24	27	6.8	0	5	1	0
469	24	6	7	1	5	1	0
470	24	14	9.1	1	5	1	1
471	25	6	6.2	0	4	1	0
472	25	23	5.6	1	4	1	1
473	25	27	5.8	0	5	1	0
474	25	18	5.9	1	6	1	0
475	25	21	6.3	0	3	1	1
476	25	7	6.3	0	6	1	1
477	25	27	5.3	0	4	1	0
478	25	2	6.9	0	5	1	0
479	25	21	6.6	0	4	1	1
480	25	28	6.8	1	5	1	1
481	25	4	6.7	1	2	1	1
482	25	19	7.2	0	6	1	0
483	25	16	5.8	0	6	1	1
484	25	19	6.5	1	2	1	0
485	25	4	6.1	0	4	1	1
486	25	25	6.4	0	3	1	1
487	25	26	6.1	0	2	1	1
488	25	1	6	0	5	1	1
489	25	18	6.8	1	6	1	0
490	25	27	6.5	0	3	1	0
491	25	19	6.2	0	6	1	0
492	25	2	4.8	0	1	1	0
493	25	14	7.3	0	5	1	1
494	25	30	6.3	1	3	1	1
495	26	25	6.7	0	6	1	1
496	26	27	7.6	0	3	1	0
497	26	14	6	0	5	1	1
498	26	1	5.7	0	4	1	1
499	26	22	6.3	1	3	1	0
500	26	3	6.3	0	3	1	0
501	26	8	5.1	0	3	1	0
502	26	27	7	0	2	1	0
503	26	27	5.7	0	4	1	0
504	26	22	7.3	1	4	1	0
505	26	28	6.5	0	5	1	1
506	26	28	6.9	1	1	1	1
507	26	4	4.9	0	4	1	1
508	26	28	6.3	1	2	1	1
509	26	16	7.1	1	3	1	1
510	26	6	6.3	0	4	1	0
511	26	11	7.6	1	3	1	1
512	27	11	6.1	0	5	0	1
513	27	16	6.2	0	4	0	1
514	27	5	6.2	1	6	0	1
515	27	21	6.4	1	1	0	1
516	27	19	5.9	1	6	0	0
517	27	14	5.7	1	4	0	1
518	27	10	7	1	6	0	1
519	27	7	5.9	1	5	0	1
520	27	14	4.9	0	3	0	1
521	27	11	5.1	1	4	0	1
522	27	7	5	1	3	0	1
523	27	11	7.2	1	6	0	1
524	27	14	6.1	1	5	0	1
525	27	18	5.1	0	4	0	0
526	27	28	5.4	0	4	0	1
527	27	18	4.4	1	5	0	0
528	27	6	5.1	0	3	0	0
529	27	10	4.3	1	4	0	1
530	27	28	4.8	0	5	0	1
531	27	6	5.9	0	4	0	0
532	27	8	6.5	0	3	0	0
533	27	16	6.7	1	5	0	1
534	28	23	6.9	1	2	1	1
535	28	8	7.1	1	5	1	0
536	28	16	6.7	0	6	1	1
537	28	28	6.1	0	5	1	1
538	28	13	6.1	0	6	1	1
539	28	6	7.3	1	2	1	0
540	28	19	5.5	0	5	1	0
541	28	18	5.8	0	2	1	0
542	28	11	7.3	0	5	1	1
543	28	10	5.2	0	3	1	1
544	28	21	7.8	1	6	1	1
545	28	23	6.2	0	5	1	1
546	28	21	6.9	0	4	1	1
547	28	10	5.7	0	4	1	1
548	28	16	6.5	1	3	1	1
549	28	16	6.6	1	3	1	1
550	28	22	5.6	1	6	1	0
551	28	13	6.6	0	5	1	1
552	29	18	5.9	0	6	1	0
553	29	7	6.2	1	5	1	1
554	29	21	7.3	0	5	1	1
555	29	6	5	0	3	1	0
556	29	14	5	1	3	1	1
557	29	3	6.6	0	4	1	0
558	29	13	6.2	0	4	1	1
559	29	16	7	1	6	1	1
560	29	27	5.6	0	5	1	0
561	29	10	5.2	0	3	1	1
562	29	14	5.5	1	3	1	1
563	29	6	6	1	3	1	0
564	29	8	6.1	0	2	1	0
565	29	13	5.5	0	2	1	1
566	29	3	5.9	0	5	1	0
567	29	28	5.4	1	2	1	1
568	29	6	5.6	1	5	1	0
569	29	7	5.8	1	4	1	1
570	29	10	5.6	0	3	1	1
571	30	14	5.3	0	4	1	1
572	30	22	5.7	1	2	1	0
573	30	27	6.1	1	5	1	0
574	30	26	6.7	1	2	1	1
575	30	14	6.5	0	1	1	1
576	30	18	5.5	0	6	1	0
577	30	28	5.8	0	2	1	1
578	30	26	7.5	1	4	1	1
579	30	23	6.2	1	5	1	1
580	30	28	7	0	6	1	1
581	30	20	5.7	1	4	1	0
582	30	13	6.3	1	2	1	1
583	30	5	7.3	1	5	1	1
584	30	21	4.9	0	5	1	1
585	30	24	6.4	0	4	1	1
586	30	16	6.4	1	3	1	1
587	31	4	7	0	4	1	1
588	31	22	6.5	1	3	1	0
589	31	7	6.8	0	3	1	1
590	31	21	7	1	4	1	1
591	31	14	8.5	1	4	1	1
592	31	16	6.8	1	5	1	1
593	31	20	6.2	0	4	1	0
594	31	25	6.9	1	3	1	1
595	31	22	6.5	0	5	1	0
596	31	14	6.8	0	2	1	1
597	31	20	5.7	0	1	1	0
598	31	14	7.9	0	4	1	1
599	31	29	6.3	0	5	1	1
600	31	11	6.6	0	4	1	1
601	31	6	6.2	0	4	1	0
602	31	16	4.7	0	2	1	1
603	31	15	5.6	0	2	1	1
604	31	28	7.4	1	4	1	1
605	31	4	5.5	0	5	1	1
606	31	28	7.5	1	6	1	1
607	31	16	6.9	0	5	1	1
608	31	26	7.8	0	5	1	1
609	31	10	7	1	5	1	1
610	31	10	6.2	0	5	1	1
611	31	6	6.7	0	1	1	0
612	32	5	5.7	0	4	1	1
613	32	8	5.8	1	2	1	0
614	32	21	6.7	1	4	1	1
615	32	26	7.7	1	4	1	1
616	32	22	4.6	0	5	1	0
617	32	4	5.5	0	2	1	1
618	32	18	4.6	1	5	1	0
619	32	22	5.3	1	5	1	0
620	32	10	5	1	3	1	1
621	32	14	6.7	1	6	1	1
622	32	28	6.2	1	6	1	1
623	32	28	6.4	0	6	1	1
624	32	24	6.8	1	4	1	1
625	32	16	5.7	1	6	1	1
626	32	28	5.5	0	1	1	1
627	32	10	5.2	1	2	1	1
628	32	11	6.7	0	3	1	1
629	32	29	7.3	1	4	1	1
630	32	18	6.1	1	5	1	0
631	32	21	5.4	1	2	1	1
632	32	14	6.7	1	4	1	1
633	33	21	7	1	6	0	1
634	33	10	6.8	0	5	0	1
635	33	26	6.5	1	4	0	1
636	33	27	6.2	0	5	0	0
637	33	24	5	0	1	0	1
638	33	8	6.1	0	5	0	0
639	33	23	6.4	1	2	0	1
640	33	14	6.4	1	5	0	1
641	33	16	7.2	1	4	0	1
642	33	18	6	1	5	0	0
643	33	4	4.1	0	6	0	1
644	33	27	6.9	0	4	0	0
645	33	10	6.3	1	3	0	1
646	33	29	6.3	0	4	0	1
647	33	29	6.8	1	5	0	1
648	33	16	6.5	1	2	0	1
649	33	8	6.5	1	6	0	0
650	33	5	5.8	0	6	0	1
651	33	27	4.9	0	3	0	0
652	33	21	6.2	0	6	0	1
653	33	16	6.2	0	6	0	1
654	33	14	7	1	4	0	1
655	33	16	5.9	1	5	0	1
656	33	11	5.7	0	5	0	1
657	33	13	6.2	0	6	0	1
658	33	13	5.8	0	6	0	1
659	33	11	7.2	1	1	0	1
660	33	4	5.9	1	4	0	1
661	33	18	6	0	6	0	0
662	33	14	7.2	0	4	0	1
663	33	28	5.5	1	5	0	1
664	34	16	6.3	1	2	0	1
665	34	18	4.5	1	3	0	0
666	34	11	6.6	0	5	0	1
667	34	14	5.8	1	4	0	1
668	34	4	6.1	1	3	0	1
669	34	14	6.9	0	5	0	1
670	34	11	6.8	0	4	0	1
671	34	20	5.7	1	5	0	0
672	34	27	6.6	0	3	0	0
673	34	26	5.7	1	4	0	1
674	34	11	6	0	6	0	1
675	34	14	6.9	1	6	0	1
676	34	29	6	0	5	0	1
677	34	6	5.8	1	2	0	0
678	34	13	6.2	0	4	0	1
679	34	18	4.8	0	6	0	0
680	34	21	5.9	0	5	0	1
681	34	28	4.4	1	3	0	1
682	34	6	4.7	1	1	0	0
683	34	28	5.1	0	2	0	1
684	34	7	5.6	0	5	0	1
685	34	11	6.1	1	4	0	1
686	35	25	7.3	1	5	0	1
687	35	26	7.2	0	4	0	1
688	35	6	6.6	0	6	0	0
689	35	14	6.1	1	5	0	1
690	35	5	7	0	5	0	1
691	35	16	7.5	1	5	0	1
692	35	13	6.9	0	5	0	1
693	35	26	6.3	1	3	0	1
694	35	4	7.2	1	4	0	1
695	35	5	6.2	0	4	0	1
696	35	24	6.2	0	5	0	1
697	35	5	5.5	0	3	0	1
698	35	29	6	0	5	0	1
699	35	6	6.8	1	3	0	0
700	35	22	5	1	2	0	0
701	35	18	5.6	1	1	0	0
702	35	6	7.4	1	6	0	0
703	35	21	6.8	0	5	0	1
704	35	8	8.4	1	5	0	0
705	36	28	7.5	1	5	0	1
706	36	18	7.5	1	5	0	0
707	36	26	8.7	1	6	0	1
708	36	10	8.2	1	5	0	1
709	36	10	6.4	0	4	0	1
710	36	24	5.3	0	5	0	1
711	36	13	7.9	0	3	0	1
712	36	5	6.4	0	4	0	1
713	36	28	5.8	0	4	0	1
714	36	28	8.1	0	3	0	1
715	36	10	6.8	1	6	0	1
716	36	24	5.3	0	3	0	1
717	36	13	6.5	0	2	0	1
718	36	8	7.3	0	5	0	0
719	36	20	6.4	0	4	0	0
720	36	11	7.7	0	3	0	1
721	36	28	7.7	0	5	0	1
722	36	15	7.9	1	4	0	1
723	36	21	6.2	0	5	0	1
724	36	1	6.4	1	5	0	1
725	36	7	7.2	0	4	0	1
726	36	20	6.5	0	4	0	0
727	36	27	6.9	0	4	0	0
728	36	3	7.1	0	6	0	0
729	36	18	5.7	0	1	0	0
730	37	29	6.1	0	5	1	1
731	37	25	7	1	3	1	1
732	37	13	7.4	0	4	1	1
733	37	22	5.6	0	6	1	0
734	37	18	5.6	0	5	1	0
735	37	8	5.7	1	3	1	0
736	37	27	5	0	3	1	0
737	37	7	5.6	0	3	1	1
738	37	1	5.5	1	3	1	1
739	37	13	6.7	0	3	1	1
740	37	7	6.5	0	1	1	1
741	37	26	7.7	0	3	1	1
742	37	8	6.9	0	5	1	0
743	37	10	5.9	0	2	1	1
744	37	24	6.9	1	1	1	1
745	37	10	5.6	0	5	1	1
746	37	28	7.2	1	6	1	1
747	37	25	5.6	1	6	1	1
748	37	26	5.8	0	6	1	1
749	37	28	6.3	1	5	1	1
750	37	20	5.6	1	5	1	0
751	37	13	7.1	0	5	1	1
752	37	9	7.3	0	4	1	1
753	37	25	5.5	0	5	1	1
754	38	15	7.9	1	5	1	1
755	38	16	7.7	1	5	1	1
756	38	18	5	1	4	1	0
757	38	18	5.7	0	5	1	0
758	38	29	5.4	0	6	1	1
759	38	18	4.4	1	5	1	0
760	38	18	6.6	0	5	1	0
761	38	22	5.4	0	5	1	0
762	38	22	6.7	0	5	1	0
763	38	28	8	1	1	1	1
764	38	11	6.5	1	4	1	1
765	38	6	5.6	0	5	1	0
766	38	27	6.2	1	4	1	0
767	38	26	5.4	0	2	1	1
768	38	24	6.7	0	4	1	1
769	38	28	7	0	5	1	1
770	38	28	6.1	0	2	1	1
771	39	11	6.4	0	5	0	1
772	39	21	4.9	1	5	0	1
773	39	9	5.5	1	5	0	1
774	39	10	6.8	1	5	0	1
775	39	10	5.3	1	5	0	1
776	39	10	5.2	1	1	0	1
777	39	18	6.6	1	1	0	0
778	39	29	5.9	0	4	0	1
779	39	28	5.6	1	4	0	1
780	39	20	5.9	0	5	0	0
781	39	11	6.1	1	6	0	1
782	39	29	5.6	1	5	0	1
783	39	9	6.2	1	4	0	1
784	39	27	6.9	0	2	0	0
785	39	20	6.1	0	6	0	0
