2	7	3	6	9	1	9	0	9
2	7	4	5	9	1	8	1	9
2	7	5	6	9	1	9	1	9
2	7	6	5	9	1	9	0	9
2	7	8	4	9	1	11	0	9
2	7	9	5	9	1	8	1	9
2	8	1	3	11	0	9	0	9
2	8	2	4	11	0	9	0	9
2	8	3	5	11	0	9	0	9
2	8	4	4	11	0	8	1	9
2	8	5	5	11	0	9	1	9
2	8	6	6	11	0	9	0	9
2	8	7	6	11	0	9	1	9
2	8	9	5	11	0	8	1	9
2	9	1	3	8	1	9	0	9
2	9	2	4	8	1	9	0	9
2	9	3	5	8	1	9	0	9
2	9	4	5	8	1	8	1	9
2	9	5	4	8	1	9	1	9
2	9	6	6	8	1	9	0	9
2	9	7	7	8	1	9	1	9
2	9	8	5	8	1	11	0	9
3	1	2	5	11	0	11	0	5
3	1	3	7	11	0	13	1	5
3	1	4	5	11	0	12	1	5
3	1	5	6	11	0	13	1	5
3	2	1	5	11	0	11	0	5
3	2	3	7	11	0	13	1	5
3	2	4	6	11	0	12	1	5
3	2	5	6	11	0	13	1	5
3	3	1	5	13	1	11	0	5
3	3	2	5	13	1	11	0	5
3	3	4	6	13	1	12	1	5
3	3	5	8	13	1	13	1	5
3	4	1	4	12	1	11	0	5
3	4	2	4	12	1	11	0	5
3	4	3	6	12	1	13	1	5
3	4	5	6	12	1	13	1	5
3	5	1	5	13	1	11	0	5
3	5	2	4	13	1	11	0	5
3	5	3	7	13	1	13	1	5
3	5	4	5	13	1	12	1	5
4	1	2	5	10	1	10	1	10
4	1	3	6	10	1	11	1	10
4	1	4	6	10	1	11	1	10
4	1	5	5	10	1	10	0	10
4	1	6	6	10	1	9	1	10
4	1	7	5	10	1	10	1	10
4	1	8	3	10	1	11	0	10
4	1	9	5	10	1	11	1	10
4	1	10	7	10	1	11	1	10
4	2	1	3	10	1	10	1	10
4	2	3	6	10	1	11	1	10
4	2	4	5	10	1	11	1	10
4	2	5	4	10	1	10	0	10
4	2	6	7	10	1	9	1	10
4	2	7	5	10	1	10	1	10
4	2	8	4	10	1	11	0	10
4	2	9	6	10	1	11	1	10
4	2	10	6	10	1	11	1	10
4	3	1	4	11	1	10	1	10
4	3	2	6	11	1	10	1	10
4	3	4	5	11	1	11	1	10
4	3	5	4	11	1	10	0	10
4	3	6	6	11	1	9	1	10
4	3	7	6	11	1	10	1	10
4	3	8	4	11	1	11	0	10
4	3	9	5	11	1	11	1	10
4	3	10	6	11	1	11	1	10
4	4	1	4	11	1	10	1	10
4	4	2	5	11	1	10	1	10
4	4	3	6	11	1	11	1	10
4	4	5	4	11	1	10	0	10
4	4	6	6	11	1	9	1	10
4	4	7	6	11	1	10	1	10
4	4	8	5	11	1	11	0	10
4	4	9	6	11	1	11	1	10
4	4	10	7	11	1	11	1	10
4	5	1	3	10	0	10	1	10
4	5	2	4	10	0	10	1	10
4	5	3	5	10	0	11	1	10
4	5	4	5	10	0	11	1	10
4	5	6	5	10	0	9	1	10
4	5	7	5	10	0	10	1	10
4	5	8	3	10	0	11	0	10
4	5	9	5	10	0	11	1	10
4	5	10	5	10	0	11	1	10
4	6	1	3	9	1	10	1	10
4	6	2	4	9	1	10	1	10
4	6	3	5	9	1	11	1	10
4	6	4	4	9	1	11	1	10
4	6	5	4	9	1	10	0	10
4	6	7	5	9	1	10	1	10
4	6	8	4	9	1	11	0	10
4	6	9	5	9	1	11	1	10
4	6	10	4	9	1	11	1	10
4	7	1	4	10	1	10	1	10
4	7	2	5	10	1	10	1	10
4	7	3	5	10	1	11	1	10
4	7	4	5	10	1	11	1	10
4	7	5	3	10	1	10	0	10
4	7	6	6	10	1	9	1	10
4	7	8	5	10	1	11	0	10
4	7	9	7	10	1	11	1	10
4	7	10	7	10	1	11	1	10
4	8	1	5	11	0	10	1	10
4	8	2	5	11	0	10	1	10
4	8	3	6	11	0	11	1	10
4	8	4	6	11	0	11	1	10
4	8	5	6	11	0	10	0	10
4	8	6	6	11	0	9	1	10
4	8	7	5	11	0	10	1	10
4	8	9	4	11	0	11	1	10
4	8	10	6	11	0	11	1	10
4	9	1	4	11	1	10	1	10
4	9	2	5	11	1	10	1	10
4	9	3	5	11	1	11	1	10
4	9	4	5	11	1	11	1	10
4	9	5	4	11	1	10	0	10
4	9	6	6	11	1	9	1	10
4	9	7	6	11	1	10	1	10
4	9	8	4	11	1	11	0	10
4	9	10	6	11	1	11	1	10
4	10	1	4	11	1	10	1	10
4	10	2	6	11	1	10	1	10
4	10	3	6	11	1	11	1	10
4	10	4	6	11	1	11	1	10
4	10	5	6	11	1	10	0	10
4	10	6	6	11	1	9	1	10
4	10	7	6	11	1	10	1	10
4	10	8	4	11	1	11	0	10
4	10	9	6	11	1	11	1	10
5	1	2	6	13	1	13	0	9
5	1	3	7	13	1	12	1	9
5	1	4	6	13	1	11	0	9
5	1	5	7	13	1	11	0	9
5	1	6	8	13	1	13	1	9
5	1	7	8	13	1	13	1	9
5	1	8	6	13	1	11	0	9
5	1	9	8	13	1	12	1	9
5	2	1	6	13	0	13	1	9
5	2	3	8	13	0	12	1	9
5	2	4	6	13	0	11	0	9
5	2	5	6	13	0	11	0	9
5	2	6	7	13	0	13	1	9
5	2	7	8	13	0	13	1	9
5	2	8	6	13	0	11	0	9
5	2	9	7	13	0	12	1	9
5	3	1	5	12	1	13	1	9
5	3	2	6	12	1	13	0	9
5	3	4	5	12	1	11	0	9
5	3	5	5	12	1	11	0	9
5	3	6	8	12	1	13	1	9
5	3	7	8	12	1	13	1	9
5	3	8	5	12	1	11	0	9
5	3	9	7	12	1	12	1	9
5	4	1	6	11	0	13	1	9
5	4	2	5	11	0	13	0	9
5	4	3	6	11	0	12	1	9
5	4	5	6	11	0	11	0	9
5	4	6	8	11	0	13	1	9
5	4	7	7	11	0	13	1	9
5	4	8	6	11	0	11	0	9
5	4	9	7	11	0	12	1	9
5	5	1	6	11	0	13	1	9
5	5	2	6	11	0	13	0	9
5	5	3	7	11	0	12	1	9
5	5	4	6	11	0	11	0	9
5	5	6	6	11	0	13	1	9
5	5	7	7	11	0	13	1	9
5	5	8	6	11	0	11	0	9
5	5	9	6	11	0	12	1	9
5	6	1	7	13	1	13	1	9
5	6	2	6	13	1	13	0	9
5	6	3	7	13	1	12	1	9
5	6	4	5	13	1	11	0	9
5	6	5	7	13	1	11	0	9
5	6	7	7	13	1	13	1	9
5	6	8	6	13	1	11	0	9
5	6	9	8	13	1	12	1	9
5	7	1	6	13	1	13	1	9
5	7	2	6	13	1	13	0	9
5	7	3	8	13	1	12	1	9
5	7	4	6	13	1	11	0	9
5	7	5	6	13	1	11	0	9
5	7	6	9	13	1	13	1	9
5	7	8	5	13	1	11	0	9
5	7	9	7	13	1	12	1	9
5	8	1	5	11	0	13	1	9
5	8	2	6	11	0	13	0	9
5	8	3	7	11	0	12	1	9
5	8	4	5	11	0	11	0	9
5	8	5	6	11	0	11	0	9
5	8	6	7	11	0	13	1	9
5	8	7	7	11	0	13	1	9
5	8	9	7	11	0	12	1	9
5	9	1	6	12	1	13	1	9
5	9	2	6	12	1	13	0	9
5	9	3	9	12	1	12	1	9
5	9	4	5	12	1	11	0	9
5	9	5	5	12	1	11	0	9
5	9	6	9	12	1	13	1	9
5	9	7	6	12	1	13	1	9
5	9	8	6	12	1	11	0	9
6	1	2	3	12	0	9	0	8
6	1	3	5	12	0	9	1	8
6	1	4	4	12	0	11	0	8
6	1	5	5	12	0	11	0	8
6	1	6	6	12	0	12	0	8
6	1	7	5	12	0	11	0	8
6	1	8	6	12	0	11	1	8
6	2	1	3	9	0	12	0	8
6	2	3	6	9	0	9	1	8
6	2	4	3	9	0	11	0	8
6	2	5	4	9	0	11	0	8
6	2	6	5	9	0	12	0	8
6	2	7	4	9	0	11	0	8
6	2	8	4	9	0	11	1	8
6	3	1	3	9	1	12	0	8
6	3	2	3	9	1	9	0	8
6	3	4	4	9	1	11	0	8
6	3	5	2	9	1	11	0	8
6	3	6	4	9	1	12	0	8
6	3	7	4	9	1	11	0	8
6	3	8	3	9	1	11	1	8
6	4	1	4	11	0	12	0	8
6	4	2	4	11	0	9	0	8
6	4	3	6	11	0	9	1	8
6	4	5	4	11	0	11	0	8
6	4	6	6	11	0	12	0	8
6	4	7	5	11	0	11	0	8
6	4	8	4	11	0	11	1	8
6	5	1	3	11	0	12	0	8
6	5	2	3	11	0	9	0	8
6	5	3	6	11	0	9	1	8
6	5	4	5	11	0	11	0	8
6	5	6	6	11	0	12	0	8
6	5	7	4	11	0	11	0	8
6	5	8	3	11	0	11	1	8
6	6	1	4	12	0	12	0	8
6	6	2	4	12	0	9	0	8
6	6	3	5	12	0	9	1	8
6	6	4	3	12	0	11	0	8
6	6	5	5	12	0	11	0	8
6	6	7	5	12	0	11	0	8
6	6	8	4	12	0	11	1	8
6	7	1	3	11	0	12	0	8
6	7	2	3	11	0	9	0	8
6	7	3	5	11	0	9	1	8
6	7	4	6	11	0	11	0	8
6	7	5	4	11	0	11	0	8
6	7	6	5	11	0	12	0	8
6	7	8	4	11	0	11	1	8
6	8	1	3	11	1	12	0	8
6	8	2	2	11	1	9	0	8
6	8	3	3	11	1	9	1	8
6	8	4	4	11	1	11	0	8
6	8	5	3	11	1	11	0	8
6	8	6	4	11	1	12	0	8
6	8	7	4	11	1	11	0	8
7	1	2	5	10	0	11	1	6
7	1	3	8	10	0	9	1	6
7	1	4	6	10	0	9	0	6
7	1	5	6	10	0	9	0	6
7	1	6	8	10	0	10	0	6
7	2	1	5	11	1	10	0	6
7	2	3	9	11	1	9	1	6
7	2	4	7	11	1	9	0	6
7	2	5	6	11	1	9	0	6
7	2	6	8	11	1	10	0	6
7	3	1	5	9	1	10	0	6
7	3	2	7	9	1	11	1	6
7	3	4	6	9	1	9	0	6
7	3	5	7	9	1	9	0	6
7	3	6	7	9	1	10	0	6
7	4	1	6	9	0	10	0	6
7	4	2	6	9	0	11	1	6
7	4	3	7	9	0	9	1	6
7	4	5	6	9	0	9	0	6
7	4	6	7	9	0	10	0	6
7	5	1	5	9	0	10	0	6
7	5	2	6	9	0	11	1	6
7	5	3	6	9	0	9	1	6
7	5	4	5	9	0	9	0	6
7	5	6	6	9	0	10	0	6
7	6	1	4	10	0	10	0	6
7	6	2	5	10	0	11	1	6
7	6	3	6	10	0	9	1	6
7	6	4	7	10	0	9	0	6
7	6	5	6	10	0	9	0	6
8	1	2	4	10	0	10	1	8
8	1	3	5	10	0	11	0	8
8	1	4	4	10	0	10	0	8
8	1	5	4	10	0	11	0	8
8	1	6	6	10	0	13	0	8
8	1	7	5	10	0	10	1	8
8	1	8	5	10	0	10	1	8
8	2	1	2	10	1	10	0	8
8	2	3	6	10	1	11	0	8
8	2	4	4	10	1	10	0	8
8	2	5	3	10	1	11	0	8
8	2	6	6	10	1	13	0	8
8	2	7	6	10	1	10	1	8
8	2	8	4	10	1	10	1	8
8	3	1	4	11	0	10	0	8
8	3	2	4	11	0	10	1	8
8	3	4	4	11	0	10	0	8
8	3	5	4	11	0	11	0	8
8	3	6	8	11	0	13	0	8
8	3	7	5	11	0	10	1	8
8	3	8	5	11	0	10	1	8
8	4	1	4	10	0	10	0	8
8	4	2	4	10	0	10	1	8
8	4	3	5	10	0	11	0	8
8	4	5	4	10	0	11	0	8
8	4	6	6	10	0	13	0	8
8	4	7	5	10	0	10	1	8
8	4	8	5	10	0	10	1	8
8	5	1	4	11	0	10	0	8
8	5	2	5	11	0	10	1	8
8	5	3	6	11	0	11	0	8
8	5	4	4	11	0	10	0	8
8	5	6	6	11	0	13	0	8
8	5	7	6	11	0	10	1	8
8	5	8	4	11	0	10	1	8
8	6	1	4	13	0	10	0	8
8	6	2	5	13	0	10	1	8
8	6	3	5	13	0	11	0	8
8	6	4	5	13	0	10	0	8
8	6	5	6	13	0	11	0	8
8	6	7	6	13	0	10	1	8
8	6	8	5	13	0	10	1	8
8	7	1	2	10	1	10	0	8
8	7	2	5	10	1	10	1	8
8	7	3	5	10	1	11	0	8
8	7	4	4	10	1	10	0	8
8	7	5	4	10	1	11	0	8
8	7	6	5	10	1	13	0	8
8	7	8	4	10	1	10	1	8
8	8	1	4	10	1	10	0	8
8	8	2	4	10	1	10	1	8
8	8	3	5	10	1	11	0	8
8	8	4	4	10	1	10	0	8
8	8	5	4	10	1	11	0	8
8	8	6	6	10	1	13	0	8
8	8	7	5	10	1	10	1	8
9	1	2	6	12	0	12	1	4
9	1	3	6	12	0	13	0	4
9	1	4	6	12	0	11	1	4
9	2	1	4	12	1	12	0	4
9	2	3	6	12	1	13	0	4
9	2	4	6	12	1	11	1	4
9	3	1	5	13	0	12	0	4
9	3	2	5	13	0	12	1	4
9	3	4	7	13	0	11	1	4
9	4	1	4	11	1	12	0	4
9	4	2	6	11	1	12	1	4
9	4	3	6	11	1	13	0	4
10	1	2	1	6	1	7	0	11
10	1	3	3	6	1	9	0	11
10	1	4	2	6	1	10	1	11
10	1	5	2	6	1	9	0	11
10	1	6	4	6	1	7	1	11
10	1	7	2	6	1	9	0	11
10	1	8	1	6	1	7	0	11
10	1	9	2	6	1	6	1	11
10	1	10	3	6	1	8	1	11
10	1	11	3	6	1	7	1	11
10	2	1	3	7	0	6	1	11
10	2	3	4	7	0	9	0	11
10	2	4	4	7	0	10	1	11
10	2	5	4	7	0	9	0	11
10	2	6	4	7	0	7	1	11
10	2	7	5	7	0	9	0	11
10	2	8	3	7	0	7	0	11
10	2	9	3	7	0	6	1	11
10	2	10	4	7	0	8	1	11
10	2	11	3	7	0	7	1	11
10	3	1	3	9	0	6	1	11
10	3	2	3	9	0	7	0	11
10	3	4	3	9	0	10	1	11
10	3	5	2	9	0	9	0	11
10	3	6	5	9	0	7	1	11
10	3	7	4	9	0	9	0	11
10	3	8	2	9	0	7	0	11
10	3	9	3	9	0	6	1	11
10	3	10	5	9	0	8	1	11
10	3	11	4	9	0	7	1	11
10	4	1	1	10	1	6	1	11
10	4	2	2	10	1	7	0	11
10	4	3	4	10	1	9	0	11
10	4	5	3	10	1	9	0	11
10	4	6	4	10	1	7	1	11
10	4	7	3	10	1	9	0	11
10	4	8	2	10	1	7	0	11
10	4	9	4	10	1	6	1	11
10	4	10	4	10	1	8	1	11
10	4	11	3	10	1	7	1	11
10	5	1	2	9	0	6	1	11
10	5	2	3	9	0	7	0	11
10	5	3	5	9	0	9	0	11
10	5	4	4	9	0	10	1	11
10	5	6	4	9	0	7	1	11
10	5	7	3	9	0	9	0	11
10	5	8	3	9	0	7	0	11
10	5	9	3	9	0	6	1	11
10	5	10	4	9	0	8	1	11
10	5	11	4	9	0	7	1	11
10	6	1	2	7	1	6	1	11
10	6	2	2	7	1	7	0	11
10	6	3	3	7	1	9	0	11
10	6	4	3	7	1	10	1	11
10	6	5	1	7	1	9	0	11
10	6	7	2	7	1	9	0	11
10	6	8	1	7	1	7	0	11
10	6	9	3	7	1	6	1	11
10	6	10	3	7	1	8	1	11
10	6	11	3	7	1	7	1	11
10	7	1	4	9	0	6	1	11
10	7	2	3	9	0	7	0	11
10	7	3	4	9	0	9	0	11
10	7	4	4	9	0	10	1	11
10	7	5	5	9	0	9	0	11
10	7	6	4	9	0	7	1	11
10	7	8	3	9	0	7	0	11
10	7	9	4	9	0	6	1	11
10	7	10	4	9	0	8	1	11
10	7	11	3	9	0	7	1	11
10	8	1	2	7	0	6	1	11
10	8	2	2	7	0	7	0	11
10	8	3	4	7	0	9	0	11
10	8	4	4	7	0	10	1	11
10	8	5	3	7	0	9	0	11
10	8	6	5	7	0	7	1	11
10	8	7	4	7	0	9	0	11
10	8	9	3	7	0	6	1	11
10	8	10	3	7	0	8	1	11
10	8	11	3	7	0	7	1	11
10	9	1	1	6	1	6	1	11
10	9	2	1	6	1	7	0	11
10	9	3	2	6	1	9	0	11
10	9	4	2	6	1	10	1	11
10	9	5	2	6	1	9	0	11
10	9	6	4	6	1	7	1	11
10	9	7	2	6	1	9	0	11
10	9	8	1	6	1	7	0	11
10	9	10	3	6	1	8	1	11
10	9	11	3	6	1	7	1	11
10	10	1	1	8	1	6	1	11
10	10	2	2	8	1	7	0	11
10	10	3	2	8	1	9	0	11
10	10	4	3	8	1	10	1	11
10	10	5	2	8	1	9	0	11
10	10	6	4	8	1	7	1	11
10	10	7	2	8	1	9	0	11
10	10	8	1	8	1	7	0	11
10	10	9	3	8	1	6	1	11
10	10	11	2	8	1	7	1	11
10	11	1	1	7	1	6	1	11
10	11	2	1	7	1	7	0	11
10	11	3	3	7	1	9	0	11
10	11	4	2	7	1	10	1	11
10	11	5	1	7	1	9	0	11
10	11	6	3	7	1	7	1	11
10	11	7	2	7	1	9	0	11
10	11	8	1	7	1	7	0	11
10	11	9	3	7	1	6	1	11
10	11	10	3	7	1	8	1	11
11	1	2	6	12	1	10	0	9
11	1	3	6	12	1	10	0	9
11	1	4	5	12	1	10	0	9
11	1	5	5	12	1	9	0	9
11	1	6	7	12	1	10	1	9
11	1	7	7	12	1	11	1	9
11	1	8	6	12	1	11	1	9
11	1	9	5	12	1	10	0	9
11	2	1	5	10	0	12	1	9
11	2	3	6	10	0	10	0	9
11	2	4	5	10	0	10	0	9
11	2	5	5	10	0	9	0	9
11	2	6	7	10	0	10	1	9
11	2	7	6	10	0	11	1	9
11	2	8	5	10	0	11	1	9
11	2	9	6	10	0	10	0	9
11	3	1	3	10	0	12	1	9
11	3	2	5	10	0	10	0	9
11	3	4	4	10	0	10	0	9
11	3	5	5	10	0	9	0	9
11	3	6	7	10	0	10	1	9
11	3	7	6	10	0	11	1	9
11	3	8	6	10	0	11	1	9
11	3	9	4	10	0	10	0	9
11	4	1	4	10	0	12	1	9
11	4	2	5	10	0	10	0	9
11	4	3	6	10	0	10	0	9
11	4	5	5	10	0	9	0	9
11	4	6	7	10	0	10	1	9
11	4	7	6	10	0	11	1	9
11	4	8	5	10	0	11	1	9
11	4	9	5	10	0	10	0	9
11	5	1	5	9	0	12	1	9
11	5	2	4	9	0	10	0	9
11	5	3	5	9	0	10	0	9
11	5	4	4	9	0	10	0	9
11	5	6	6	9	0	10	1	9
11	5	7	7	9	0	11	1	9
11	5	8	5	9	0	11	1	9
11	5	9	5	9	0	10	0	9
11	6	1	5	10	1	12	1	9
11	6	2	5	10	1	10	0	9
11	6	3	6	10	1	10	0	9
11	6	4	3	10	1	10	0	9
11	6	5	4	10	1	9	0	9
11	6	7	7	10	1	11	1	9
11	6	8	5	10	1	11	1	9
11	6	9	5	10	1	10	0	9
11	7	1	7	11	1	12	1	9
11	7	2	6	11	1	10	0	9
11	7	3	6	11	1	10	0	9
11	7	4	5	11	1	10	0	9
11	7	5	5	11	1	9	0	9
11	7	6	8	11	1	10	1	9
11	7	8	6	11	1	11	1	9
11	7	9	6	11	1	10	0	9
11	8	1	5	11	1	12	1	9
11	8	2	4	11	1	10	0	9
11	8	3	6	11	1	10	0	9
11	8	4	5	11	1	10	0	9
11	8	5	5	11	1	9	0	9
11	8	6	7	11	1	10	1	9
11	8	7	6	11	1	11	1	9
11	8	9	6	11	1	10	0	9
11	9	1	4	10	0	12	1	9
11	9	2	5	10	0	10	0	9
11	9	3	6	10	0	10	0	9
11	9	4	6	10	0	10	0	9
11	9	5	5	10	0	9	0	9
11	9	6	7	10	0	10	1	9
11	9	7	7	10	0	11	1	9
11	9	8	6	10	0	11	1	9
12	1	2	5	10	0	11	0	5
12	1	3	7	10	0	11	0	5
12	1	4	5	10	0	12	1	5
12	1	5	5	10	0	12	1	5
12	2	1	4	11	0	10	0	5
12	2	3	6	11	0	11	0	5
12	2	4	6	11	0	12	1	5
12	2	5	5	11	0	12	1	5
12	3	1	5	11	0	10	0	5
12	3	2	4	11	0	11	0	5
12	3	4	6	11	0	12	1	5
12	3	5	6	11	0	12	1	5
12	4	1	5	12	1	10	0	5
12	4	2	5	12	1	11	0	5
12	4	3	7	12	1	11	0	5
12	4	5	6	12	1	12	1	5
12	5	1	6	12	1	10	0	5
12	5	2	5	12	1	11	0	5
12	5	3	7	12	1	11	0	5
12	5	4	7	12	1	12	1	5
13	1	2	4	11	1	11	1	9
13	1	3	4	11	1	8	0	9
13	1	4	2	11	1	11	0	9
13	1	5	4	11	1	10	1	9
13	1	6	5	11	1	11	1	9
13	1	7	5	11	1	9	1	9
13	1	8	3	11	1	9	0	9
13	1	9	4	11	1	9	1	9
13	2	1	4	11	1	11	1	9
13	2	3	5	11	1	8	0	9
13	2	4	4	11	1	11	0	9
13	2	5	5	11	1	10	1	9
13	2	6	7	11	1	11	1	9
13	2	7	5	11	1	9	1	9
13	2	8	3	11	1	9	0	9
13	2	9	4	11	1	9	1	9
13	3	1	5	8	0	11	1	9
13	3	2	4	8	0	11	1	9
13	3	4	4	8	0	11	0	9
13	3	5	3	8	0	10	1	9
13	3	6	6	8	0	11	1	9
13	3	7	6	8	0	9	1	9
13	3	8	4	8	0	9	0	9
13	3	9	4	8	0	9	1	9
13	4	1	3	11	0	11	1	9
13	4	2	4	11	0	11	1	9
13	4	3	6	11	0	8	0	9
13	4	5	5	11	0	10	1	9
13	4	6	6	11	0	11	1	9
13	4	7	6	11	0	9	1	9
13	4	8	4	11	0	9	0	9
13	4	9	4	11	0	9	1	9
13	5	1	3	10	1	11	1	9
13	5	2	4	10	1	11	1	9
13	5	3	2	10	1	8	0	9
13	5	4	3	10	1	11	0	9
13	5	6	5	10	1	11	1	9
13	5	7	4	10	1	9	1	9
13	5	8	4	10	1	9	0	9
13	5	9	4	10	1	9	1	9
13	6	1	3	11	1	11	1	9
13	6	2	4	11	1	11	1	9
13	6	3	5	11	1	8	0	9
13	6	4	4	11	1	11	0	9
13	6	5	4	11	1	10	1	9
13	6	7	4	11	1	9	1	9
13	6	8	4	11	1	9	0	9
13	6	9	4	11	1	9	1	9
13	7	1	3	9	1	11	1	9
13	7	2	4	9	1	11	1	9
13	7	3	3	9	1	8	0	9
13	7	4	3	9	1	11	0	9
13	7	5	5	9	1	10	1	9
13	7	6	5	9	1	11	1	9
13	7	8	2	9	1	9	0	9
13	7	9	4	9	1	9	1	9
13	8	1	4	9	0	11	1	9
13	8	2	5	9	0	11	1	9
13	8	3	5	9	0	8	0	9
13	8	4	5	9	0	11	0	9
13	8	5	5	9	0	10	1	9
13	8	6	5	9	0	11	1	9
13	8	7	5	9	0	9	1	9
13	8	9	5	9	0	9	1	9
13	9	1	2	9	1	11	1	9
13	9	2	3	9	1	11	1	9
13	9	3	4	9	1	8	0	9
13	9	4	3	9	1	11	0	9
13	9	5	4	9	1	10	1	9
13	9	6	5	9	1	11	1	9
13	9	7	4	9	1	9	1	9
13	9	8	3	9	1	9	0	9
14	1	2	3	7	1	9	1	8
14	1	3	6	7	1	7	1	8
14	1	4	4	7	1	9	1	8
14	1	5	4	7	1	7	1	8
14	1	6	5	7	1	8	1	8
14	1	7	5	7	1	6	1	8
14	1	8	5	7	1	8	1	8
14	2	1	4	9	1	7	1	8
14	2	3	5	9	1	7	1	8
14	2	4	5	9	1	9	1	8
14	2	5	4	9	1	7	1	8
14	2	6	5	9	1	8	1	8
14	2	7	5	9	1	6	1	8
14	2	8	4	9	1	8	1	8
14	3	1	4	7	1	7	1	8
14	3	2	4	7	1	9	1	8
14	3	4	4	7	1	9	1	8
14	3	5	5	7	1	7	1	8
14	3	6	5	7	1	8	1	8
14	3	7	4	7	1	6	1	8
14	3	8	4	7	1	8	1	8
14	4	1	4	9	1	7	1	8
14	4	2	5	9	1	9	1	8
14	4	3	5	9	1	7	1	8
14	4	5	5	9	1	7	1	8
14	4	6	6	9	1	8	1	8
14	4	7	5	9	1	6	1	8
14	4	8	4	9	1	8	1	8
14	5	1	3	7	1	7	1	8
14	5	2	3	7	1	9	1	8
14	5	3	5	7	1	7	1	8
14	5	4	4	7	1	9	1	8
14	5	6	5	7	1	8	1	8
14	5	7	6	7	1	6	1	8
14	5	8	4	7	1	8	1	8
14	6	1	4	8	1	7	1	8
14	6	2	4	8	1	9	1	8
14	6	3	6	8	1	7	1	8
14	6	4	5	8	1	9	1	8
14	6	5	3	8	1	7	1	8
14	6	7	6	8	1	6	1	8
14	6	8	4	8	1	8	1	8
14	7	1	2	6	1	7	1	8
14	7	2	3	6	1	9	1	8
14	7	3	5	6	1	7	1	8
14	7	4	4	6	1	9	1	8
14	7	5	4	6	1	7	1	8
14	7	6	4	6	1	8	1	8
14	7	8	3	6	1	8	1	8
14	8	1	4	8	1	7	1	8
14	8	2	5	8	1	9	1	8
14	8	3	6	8	1	7	1	8
14	8	4	5	8	1	9	1	8
