4	41	117	46	0	17	6	0	2	1	.5	1
4	41	118	57	1	24	5	0	2	1	.5	1
4	41	119	42	1	18	5	0	2	1	.5	1
4	42	120	53	1	18	5	1	2	1	.5	1
4	42	121	48	1	22	5	1	2	1	.5	1
4	42	122	25	0	7	5	1	2	1	.5	1
4	42	123	37	1	13	4	1	2	1	.5	1
4	42	124	47	1	14	5	1	2	1	.5	1
4	42	125	29	1	7	5	1	2	1	.5	1
4	42	126	41	1	13	5	1	2	1	.5	1
4	42	127	31	1	18	4	1	2	1	.5	1
4	42	128	52	1	22	5	1	2	1	.5	1
4	42	129	36	1	20	3	1	2	1	.5	1
4	43	130	39	0	8	6	0	2	0	-.5	1
4	43	131	62	1	25	5	0	2	0	-.5	1
4	43	132	42	0	13	6	0	2	0	-.5	1
4	43	133	51	1	24	6	0	2	0	-.5	1
4	43	134	29	1	13	5	0	2	0	-.5	1
4	43	135	25	1	10	6	0	2	0	-.5	1
4	43	136	50	1	13	6	0	2	0	-.5	1
4	43	137	23	1	4	6	0	2	0	-.5	1
4	43	138	60	1	18	6	0	2	0	-.5	1
4	44	139	43	1	21	5	1	2	0	-.5	1
4	44	140	43	1	13	6	1	2	0	-.5	1
4	44	141	27	1	13	5	1	2	0	-.5	1
4	44	142	28	0	14	6	1	2	0	-.5	1
4	44	143	36	0	17	7	1	2	0	-.5	1
4	44	144	60	1	25	5	1	2	0	-.5	1
4	44	145	64	1	25	5	1	2	0	-.5	1
4	44	146	64	1	27	5	1	2	0	-.5	1
4	44	147	61	1	25	6	1	2	0	-.5	1
5	51	148	27	0	11	5	0	1	1	.5	0
5	51	149	32	1	7	6	0	1	1	.5	0
5	51	150	28	1	11	6	0	1	1	.5	0
5	51	151	64	1	24	6	0	1	1	.5	0
5	51	152	55	0	24	6	0	1	1	.5	0
5	51	153	46	1	14	6	0	1	1	.5	0
5	51	154	45	1	20	5	0	1	1	.5	0
5	51	155	23	1	13	5	0	1	1	.5	0
5	51	156	55	1	22	5	0	1	1	.5	0
5	52	157	60	1	22	5	1	1	1	.5	0
5	52	158	39	0	22	5	1	1	1	.5	0
5	52	159	24	1	10	6	1	1	1	.5	0
5	52	160	61	1	22	6	1	1	1	.5	0
5	52	161	28	1	11	6	1	1	1	.5	0
5	52	162	34	1	15	5	1	1	1	.5	0
5	52	163	34	0	7	6	1	1	1	.5	0
5	52	164	25	1	6	6	1	1	1	.5	0
5	52	165	39	0	14	6	1	1	1	.5	0
5	53	166	64	0	28	5	0	1	0	-.5	0
5	53	167	60	0	28	5	0	1	0	-.5	0
5	53	168	58	1	20	6	0	1	0	-.5	0
5	53	169	58	1	24	5	0	1	0	-.5	0
5	53	170	32	1	14	6	0	1	0	-.5	0
5	53	171	41	1	20	5	0	1	0	-.5	0
5	53	172	61	1	20	5	0	1	0	-.5	0
5	53	173	47	1	21	6	0	1	0	-.5	0
5	53	174	60	1	28	6	0	1	0	-.5	0
5	54	175	56	1	14	7	1	1	0	-.5	0
5	54	176	47	1	18	5	1	1	0	-.5	0
5	54	177	31	1	8	5	1	1	0	-.5	0
5	54	178	47	1	20	6	1	1	0	-.5	0
5	54	179	51	1	21	6	1	1	0	-.5	0
5	54	180	61	1	20	5	1	1	0	-.5	0
5	54	181	50	0	24	5	1	1	0	-.5	0
5	54	182	37	1	10	5	1	1	0	-.5	0
5	54	183	23	1	14	4	1	1	0	-.5	0
6	61	184	56	1	24	4	0	1	1	.5	0
6	61	185	45	1	13	5	0	1	1	.5	0
6	61	186	23	0	11	4	0	1	1	.5	0
6	61	187	48	1	11	4	0	1	1	.5	0
6	61	188	46	1	17	4	0	1	1	.5	0
6	61	189	64	1	28	4	0	1	1	.5	0
6	61	190	47	1	21	4	0	1	1	.5	0
6	61	191	56	1	24	5	0	1	1	.5	0
6	61	192	51	0	13	5	0	1	1	.5	0
6	62	193	28	1	8	4	1	1	1	.5	0
6	62	194	61	1	27	3	1	1	1	.5	0
6	62	195	41	1	17	4	1	1	1	.5	0
6	62	196	37	0	17	4	1	1	1	.5	0
6	62	197	25	1	8	3	1	1	1	.5	0
6	62	198	25	1	11	3	1	1	1	.5	0
6	62	199	50	1	15	4	1	1	1	.5	0
6	62	200	64	1	24	3	1	1	1	.5	0
6	62	201	38	0	11	4	1	1	1	.5	0
6	63	202	39	1	11	6	0	1	0	-.5	0
6	63	203	43	1	14	5	0	1	0	-.5	0
6	63	204	28	1	8	5	0	1	0	-.5	0
6	63	205	33	1	15	5	0	1	0	-.5	0
6	63	206	39	1	10	5	0	1	0	-.5	0
6	63	207	46	1	22	5	0	1	0	-.5	0
6	63	208	25	1	11	5	0	1	0	-.5	0
6	63	209	52	1	18	5	0	1	0	-.5	0
6	63	210	45	1	17	5	0	1	0	-.5	0
6	64	211	52	1	15	6	1	1	0	-.5	0
6	64	212	33	0	4	6	1	1	0	-.5	0
6	64	213	25	1	8	5	1	1	0	-.5	0
6	64	214	36	1	17	5	1	1	0	-.5	0
6	64	215	50	1	21	5	1	1	0	-.5	0
6	64	216	57	0	18	6	1	1	0	-.5	0
6	64	217	43	1	20	5	1	1	0	-.5	0
6	64	218	53	1	21	5	1	1	0	-.5	0
6	64	219	62	1	20	5	1	1	0	-.5	0
7	71	220	60	1	27	4	0	1	1	.5	0
7	71	221	62	1	22	5	0	1	1	.5	0
7	71	222	33	1	4	5	0	1	1	.5	0
7	71	223	33	1	20	5	0	1	1	.5	0
7	71	224	27	1	13	4	0	1	1	.5	0
7	71	225	61	1	28	4	0	1	1	.5	0
7	71	226	23	1	15	4	0	1	1	.5	0
7	71	227	38	1	21	5	0	1	1	.5	0
7	71	228	64	1	33	4	0	1	1	.5	0
7	71	229	64	0	32	4	0	1	1	.5	0
7	72	230	57	1	18	5	1	1	1	.5	0
7	72	231	25	1	4	5	1	1	1	.5	0
7	72	232	56	1	27	5	1	1	1	.5	0
7	72	233	43	0	21	5	1	1	1	.5	0
7	72	234	45	1	20	5	1	1	1	.5	0
7	72	235	23	1	6	4	1	1	1	.5	0
7	72	236	46	1	15	5	1	1	1	.5	0
7	72	237	37	1	20	4	1	1	1	.5	0
7	72	238	31	0	14	5	1	1	1	.5	0
7	72	239	29	1	7	5	1	1	1	.5	0
7	73	240	37	0	13	5	0	1	0	-.5	0
7	73	241	61	0	25	5	0	1	0	-.5	0
7	73	242	43	1	20	5	0	1	0	-.5	0
7	73	243	39	1	17	4	0	1	0	-.5	0
7	73	244	29	1	13	5	0	1	0	-.5	0
7	73	245	52	1	20	5	0	1	0	-.5	0
7	73	246	58	0	28	5	0	1	0	-.5	0
7	73	247	34	0	15	5	0	1	0	-.5	0
7	73	248	57	1	29	5	0	1	0	-.5	0
7	73	249	37	1	8	5	0	1	0	-.5	0
7	74	250	56	1	20	5	1	1	0	-.5	0
7	74	251	32	0	8	5	1	1	0	-.5	0
7	74	252	29	1	13	4	1	1	0	-.5	0
7	74	253	29	0	10	5	1	1	0	-.5	0
7	74	254	32	1	13	4	1	1	0	-.5	0
7	74	255	25	1	11	5	1	1	0	-.5	0
7	74	256	36	1	18	5	1	1	0	-.5	0
7	74	257	45	1	14	4	1	1	0	-.5	0
7	74	258	58	1	17	5	1	1	0	-.5	0
7	74	259	52	0	25	5	1	1	0	-.5	0
8	81	260	42	1	15	6	0	1	1	.5	0
8	81	261	31	1	8	6	0	1	1	.5	0
8	81	262	37	1	17	5	0	1	1	.5	0
8	81	263	47	1	25	4	0	1	1	.5	0
8	81	264	31	1	6	6	0	1	1	.5	0
8	81	265	38	0	13	6	0	1	1	.5	0
8	81	266	58	1	22	6	0	1	1	.5	0
8	81	267	31	1	13	5	0	1	1	.5	0
8	81	268	41	1	15	5	0	1	1	.5	0
8	81	269	62	1	17	6	0	1	1	.5	0
8	82	270	62	1	32	5	1	1	1	.5	0
8	82	271	24	1	13	5	1	1	1	.5	0
8	82	272	28	1	13	5	1	1	1	.5	0
8	82	273	58	1	20	5	1	1	1	.5	0
8	82	274	56	1	24	5	1	1	1	.5	0
8	82	275	50	1	21	4	1	1	1	.5	0
8	82	276	51	1	13	6	1	1	1	.5	0
8	82	277	24	1	8	6	1	1	1	.5	0
8	82	278	28	1	11	5	1	1	1	.5	0
8	82	279	43	1	14	5	1	1	1	.5	0
8	83	280	45	1	14	5	0	1	0	-.5	0
8	83	281	61	1	27	5	0	1	0	-.5	0
8	83	282	45	0	17	6	0	1	0	-.5	0
8	83	283	41	0	18	5	0	1	0	-.5	0
8	83	284	31	1	8	5	0	1	0	-.5	0
8	83	285	32	1	14	5	0	1	0	-.5	0
8	83	286	24	1	10	6	0	1	0	-.5	0
8	83	287	57	1	24	4	0	1	0	-.5	0
8	83	288	41	0	14	5	0	1	0	-.5	0
8	83	289	58	0	15	7	0	1	0	-.5	0
8	84	290	56	1	20	5	1	1	0	-.5	0
8	84	291	51	1	18	5	1	1	0	-.5	0
8	84	292	45	0	15	6	1	1	0	-.5	0
8	84	293	32	0	13	5	1	1	0	-.5	0
8	84	294	55	1	25	5	1	1	0	-.5	0
8	84	295	53	1	21	5	1	1	0	-.5	0
8	84	296	41	1	13	6	1	1	0	-.5	0
8	84	297	47	1	18	5	1	1	0	-.5	0
8	84	298	41	0	17	5	1	1	0	-.5	0
8	84	299	28	0	14	5	1	1	0	-.5	0
9	91	300	62	1	25	2	0	0	1	.5	-1
9	91	301	34	1	13	2	0	0	1	.5	-1
9	91	302	41	0	17	3	0	0	1	.5	-1
9	91	303	31	0	14	3	0	0	1	.5	-1
9	91	304	57	1	24	1	0	0	1	.5	-1
9	91	305	60	0	24	3	0	0	1	.5	-1
9	91	306	29	1	10	2	0	0	1	.5	-1
9	91	307	46	1	14	3	0	0	1	.5	-1
9	91	308	27	1	15	2	0	0	1	.5	-1
9	91	309	50	1	17	3	0	0	1	.5	-1
9	92	310	45	0	15	3	1	0	1	.5	-1
9	92	311	34	1	10	3	1	0	1	.5	-1
9	92	312	45	0	14	3	1	0	1	.5	-1
9	92	313	39	0	14	3	1	0	1	.5	-1
9	92	314	43	1	20	3	1	0	1	.5	-1
9	92	315	28	1	14	3	1	0	1	.5	-1
9	92	316	55	1	22	3	1	0	1	.5	-1
9	92	317	32	1	4	3	1	0	1	.5	-1
9	92	318	38	1	20	2	1	0	1	.5	-1
9	92	319	36	1	10	3	1	0	1	.5	-1
9	93	320	29	1	15	4	0	0	0	-.5	-1
9	93	321	48	1	18	5	0	0	0	-.5	-1
9	93	322	31	0	13	5	0	0	0	-.5	-1
9	93	323	37	1	15	4	0	0	0	-.5	-1
9	93	324	58	0	24	5	0	0	0	-.5	-1
9	93	325	31	1	17	4	0	0	0	-.5	-1
9	93	326	46	1	20	4	0	0	0	-.5	-1
9	93	327	60	1	20	5	0	0	0	-.5	-1
9	93	328	46	1	14	5	0	0	0	-.5	-1
9	93	329	57	0	22	5	0	0	0	-.5	-1
9	94	330	50	0	22	4	1	0	0	-.5	-1
9	94	331	64	0	25	5	1	0	0	-.5	-1
9	94	332	24	1	7	5	1	0	0	-.5	-1
9	94	333	37	1	17	5	1	0	0	-.5	-1
9	94	334	36	1	13	5	1	0	0	-.5	-1
9	94	335	58	1	20	4	1	0	0	-.5	-1
9	94	336	64	1	28	4	1	0	0	-.5	-1
9	94	337	34	1	17	4	1	0	0	-.5	-1
9	94	338	47	0	20	5	1	0	0	-.5	-1
9	94	339	43	1	20	4	1	0	0	-.5	-1
10	101	340	39	0	11	6	0	1	1	.5	0
10	101	341	43	1	14	5	0	1	1	.5	0
10	101	342	27	0	11	6	0	1	1	.5	0
10	101	343	27	1	13	5	0	1	1	.5	0
10	101	344	55	0	17	6	0	1	1	.5	0
10	101	345	61	0	24	5	0	1	1	.5	0
10	101	346	37	0	18	6	0	1	1	.5	0
10	101	347	36	1	20	4	0	1	1	.5	0
10	101	348	32	1	7	5	0	1	1	.5	0
10	101	349	47	0	20	5	0	1	1	.5	0
10	102	350	27	0	8	6	1	1	1	.5	0
10	102	351	42	0	21	5	1	1	1	.5	0
10	102	352	55	1	22	6	1	1	1	.5	0
10	102	353	45	1	20	5	1	1	1	.5	0
10	102	354	23	1	8	5	1	1	1	.5	0
10	102	355	58	1	20	6	1	1	1	.5	0
10	102	356	60	1	21	5	1	1	1	.5	0
10	102	357	58	1	20	5	1	1	1	.5	0
10	102	358	33	1	17	5	1	1	1	.5	0
10	102	359	50	1	15	5	1	1	1	.5	0
10	103	360	47	1	20	6	0	1	0	-.5	0
10	103	361	23	1	6	6	0	1	0	-.5	0
10	103	362	53	1	24	6	0	1	0	-.5	0
10	103	363	27	1	8	6	0	1	0	-.5	0
10	103	364	53	1	20	6	0	1	0	-.5	0
10	103	365	37	1	13	6	0	1	0	-.5	0
10	103	366	53	1	17	7	0	1	0	-.5	0
10	103	367	52	1	21	6	0	1	0	-.5	0
10	103	368	39	1	11	6	0	1	0	-.5	0
10	103	369	48	1	20	6	0	1	0	-.5	0
10	104	370	64	1	22	6	1	1	0	-.5	0
10	104	371	42	1	15	5	1	1	0	-.5	0
10	104	372	31	1	13	5	1	1	0	-.5	0
10	104	373	34	1	10	6	1	1	0	-.5	0
10	104	374	41	1	17	5	1	1	0	-.5	0
10	104	375	47	1	22	5	1	1	0	-.5	0
10	104	376	48	1	14	6	1	1	0	-.5	0
10	104	377	29	0	13	6	1	1	0	-.5	0
10	104	378	51	1	20	5	1	1	0	-.5	0
10	104	379	48	0	21	6	1	1	0	-.5	0
11	111	380	61	1	27	4	0	1	1	.5	0
11	111	381	23	1	6	4	0	1	1	.5	0
11	111	382	61	1	21	4	0	1	1	.5	0
11	111	383	50	0	24	5	0	1	1	.5	0
11	111	384	39	1	18	4	0	1	1	.5	0
11	111	385	37	0	17	4	0	1	1	.5	0
11	111	386	47	1	17	4	0	1	1	.5	0
11	111	387	24	0	13	4	0	1	1	.5	0
11	111	388	47	1	21	4	0	1	1	.5	0
11	111	389	23	0	13	4	0	1	1	.5	0
11	111	390	36	1	7	4	0	1	1	.5	0
11	112	391	41	1	15	5	1	1	1	.5	0
11	112	392	55	1	22	4	1	1	1	.5	0
11	112	393	56	1	25	4	1	1	1	.5	0
11	112	394	37	1	15	4	1	1	1	.5	0
11	112	395	39	0	13	5	1	1	1	.5	0
11	112	396	24	1	10	4	1	1	1	.5	0
11	112	397	56	1	21	5	1	1	1	.5	0
11	112	398	60	0	29	4	1	1	1	.5	0
11	112	399	42	1	18	4	1	1	1	.5	0
11	112	400	29	1	6	4	1	1	1	.5	0
11	112	401	39	1	8	4	1	1	1	.5	0
11	113	402	61	1	20	5	0	1	0	-.5	0
11	113	403	37	1	13	5	0	1	0	-.5	0
11	113	404	24	1	10	5	0	1	0	-.5	0
11	113	405	31	1	13	5	0	1	0	-.5	0
11	113	406	36	1	8	6	0	1	0	-.5	0
11	113	407	47	1	22	5	0	1	0	-.5	0
11	113	408	64	1	18	5	0	1	0	-.5	0
11	113	409	47	0	25	5	0	1	0	-.5	0
11	113	410	31	1	10	4	0	1	0	-.5	0
11	113	411	55	1	20	5	0	1	0	-.5	0
11	114	412	34	1	13	5	1	1	0	-.5	0
11	114	413	29	1	14	5	1	1	0	-.5	0
11	114	414	42	1	20	5	1	1	0	-.5	0
11	114	415	42	0	17	5	1	1	0	-.5	0
11	114	416	56	1	22	6	1	1	0	-.5	0
11	114	417	57	1	27	5	1	1	0	-.5	0
11	114	418	29	0	10	6	1	1	0	-.5	0
11	114	419	33	1	10	6	1	1	0	-.5	0
11	114	420	39	1	20	5	1	1	0	-.5	0
11	114	421	62	1	21	6	1	1	0	-.5	0
11	114	422	60	1	22	6	1	1	0	-.5	0
12	121	423	56	0	18	5	0	1	1	.5	0
12	121	424	47	1	18	4	0	1	1	.5	0
12	121	425	34	1	14	4	0	1	1	.5	0
12	121	426	39	1	20	3	0	1	1	.5	0
12	121	427	50	0	22	4	0	1	1	.5	0
12	121	428	38	1	17	3	0	1	1	.5	0
12	121	429	50	1	21	3	0	1	1	.5	0
12	121	430	25	1	10	4	0	1	1	.5	0
12	121	431	34	1	14	4	0	1	1	.5	0
12	121	432	39	1	20	4	0	1	1	.5	0
12	121	433	42	1	20	4	0	1	1	.5	0
12	121	434	42	1	17	4	0	1	1	.5	0
12	122	435	39	1	13	4	1	1	1	.5	0
12	122	436	56	1	21	4	1	1	1	.5	0
12	122	437	56	0	25	5	1	1	1	.5	0
12	122	438	31	0	11	5	1	1	1	.5	0
12	122	439	58	0	21	5	1	1	1	.5	0
12	122	440	43	1	20	4	1	1	1	.5	0
12	122	441	58	1	28	4	1	1	1	.5	0
12	122	442	37	0	14	5	1	1	1	.5	0
12	122	443	25	1	7	5	1	1	1	.5	0
12	122	444	57	1	25	4	1	1	1	.5	0
12	122	445	52	1	20	5	1	1	1	.5	0
12	122	446	36	1	15	4	1	1	1	.5	0
12	122	447	24	1	13	5	1	1	1	.5	0
12	123	448	42	1	20	5	0	1	0	-.5	0
12	123	449	60	0	27	5	0	1	0	-.5	0
12	123	450	56	1	22	5	0	1	0	-.5	0
12	123	451	55	0	24	6	0	1	0	-.5	0
12	123	452	31	1	11	6	0	1	0	-.5	0
12	123	453	32	1	17	5	0	1	0	-.5	0
12	123	454	42	1	13	6	0	1	0	-.5	0
12	123	455	32	1	14	5	0	1	0	-.5	0
12	123	456	32	0	10	6	0	1	0	-.5	0
12	123	457	57	0	28	5	0	1	0	-.5	0
12	123	458	61	1	27	5	0	1	0	-.5	0
12	123	459	41	1	20	6	0	1	0	-.5	0
12	123	460	46	1	18	5	0	1	0	-.5	0
12	124	461	51	0	21	6	1	1	0	-.5	0
12	124	462	31	1	7	6	1	1	0	-.5	0
12	124	463	56	1	22	6	1	1	0	-.5	0
12	124	464	42	1	20	5	1	1	0	-.5	0
12	124	465	45	0	14	7	1	1	0	-.5	0
12	124	466	39	1	17	5	1	1	0	-.5	0
12	124	467	46	1	18	6	1	1	0	-.5	0
12	124	468	36	1	8	6	1	1	0	-.5	0
12	124	469	42	0	15	6	1	1	0	-.5	0
12	124	470	41	0	13	6	1	1	0	-.5	0
12	124	471	37	1	13	6	1	1	0	-.5	0
12	124	472	52	0	27	6	1	1	0	-.5	0
12	124	473	42	0	22	6	1	1	0	-.5	0
13	131	474	57	1	22	4	0	0	1	.5	-1
13	131	475	62	1	27	3	0	0	1	.5	-1
13	131	476	32	1	11	3	0	0	1	.5	-1
13	131	477	56	1	20	3	0	0	1	.5	-1
13	131	478	48	1	24	4	0	0	1	.5	-1
13	131	479	33	1	20	3	0	0	1	.5	-1
13	131	480	34	1	15	3	0	0	1	.5	-1
13	131	481	61	1	21	4	0	0	1	.5	-1
13	131	482	24	0	6	4	0	0	1	.5	-1
13	131	483	31	1	13	4	0	0	1	.5	-1
13	131	484	46	0	13	4	0	0	1	.5	-1
13	131	485	27	1	4	5	0	0	1	.5	-1
13	131	486	42	1	17	4	0	0	1	.5	-1
13	132	487	62	1	24	3	1	0	1	.5	-1
13	132	488	57	0	25	4	1	0	1	.5	-1
13	132	489	31	1	15	3	1	0	1	.5	-1
13	132	490	34	1	13	4	1	0	1	.5	-1
13	132	491	57	1	21	3	1	0	1	.5	-1
13	132	492	53	1	17	3	1	0	1	.5	-1
13	132	493	47	1	20	4	1	0	1	.5	-1
13	132	494	34	1	18	3	1	0	1	.5	-1
13	132	495	47	1	15	4	1	0	1	.5	-1
13	132	496	31	1	11	4	1	0	1	.5	-1
13	132	497	25	0	10	5	1	0	1	.5	-1
13	132	498	57	1	21	4	1	0	1	.5	-1
13	132	499	47	1	14	4	1	0	1	.5	-1
13	133	500	61	1	21	5	0	0	0	-.5	-1
13	133	501	27	0	10	6	0	0	0	-.5	-1
13	133	502	53	0	24	6	0	0	0	-.5	-1
13	133	503	34	1	10	6	0	0	0	-.5	-1
13	133	504	64	1	22	4	0	0	0	-.5	-1
13	133	505	34	1	11	5	0	0	0	-.5	-1
13	133	506	55	1	21	5	0	0	0	-.5	-1
13	133	507	43	1	18	5	0	0	0	-.5	-1
13	133	508	29	1	15	4	0	0	0	-.5	-1
13	133	509	45	1	17	5	0	0	0	-.5	-1
13	133	510	27	1	11	5	0	0	0	-.5	-1
13	133	511	47	1	17	5	0	0	0	-.5	-1
13	133	512	58	1	22	6	0	0	0	-.5	-1
13	134	513	45	1	15	5	1	0	0	-.5	-1
13	134	514	64	1	25	4	1	0	0	-.5	-1
13	134	515	55	1	17	5	1	0	0	-.5	-1
13	134	516	32	1	14	5	1	0	0	-.5	-1
13	134	517	29	1	8	5	1	0	0	-.5	-1
13	134	518	29	1	13	5	1	0	0	-.5	-1
13	134	519	48	0	11	6	1	0	0	-.5	-1
13	134	520	45	1	22	5	1	0	0	-.5	-1
13	134	521	43	1	24	5	1	0	0	-.5	-1
13	134	522	23	0	10	6	1	0	0	-.5	-1
13	134	523	60	1	25	5	1	0	0	-.5	-1
13	134	524	39	1	21	5	1	0	0	-.5	-1
13	134	525	45	1	13	6	1	0	0	-.5	-1
14	141	526	36	1	10	3	0	0	1	.5	-1
14	141	527	45	1	20	4	0	0	1	.5	-1
14	141	528	36	1	8	4	0	0	1	.5	-1
14	141	529	42	0	10	5	0	0	1	.5	-1
14	141	530	37	1	20	3	0	0	1	.5	-1
14	141	531	41	0	15	4	0	0	1	.5	-1
14	141	532	64	0	25	4	0	0	1	.5	-1
14	141	533	58	1	25	3	0	0	1	.5	-1
14	141	534	62	1	28	4	0	0	1	.5	-1
14	141	535	32	1	7	4	0	0	1	.5	-1
14	141	536	33	1	10	4	0	0	1	.5	-1
14	141	537	25	0	6	4	0	0	1	.5	-1
14	141	538	60	1	20	3	0	0	1	.5	-1
14	142	539	38	0	13	5	1	0	1	.5	-1
14	142	540	48	0	21	5	1	0	1	.5	-1
14	142	541	45	1	20	3	1	0	1	.5	-1
14	142	542	56	1	20	4	1	0	1	.5	-1
14	142	543	46	1	20	4	1	0	1	.5	-1
